,id,price,added_reduced,address,description,price_change_date,price_change_value,type_house,bathrooms,bedrooms,size,tenure,key_features,close_stations,tenure_ground_rent,tenure_annual_service_charge,tenure_lease_length,council_tax_band
84,134644478,"£475,000",Added on 10/05/2023,"Upper Park Road, Belsize Park, London, NW3","A well presented second floor apartment situated within a stucco fronted period house. The property comprises a bright reception room, double bedroom with fitted wardrobes, fully fitted kitchen and a three piece bathroom suite. Offered Chain Free.",['10/05/2023'],"['Initial entry found: £475,000']",Apartment,1,1,,Share of Freehold,"['One Bedroom Flat', 'Share of Freehold', 'Offered Chain Free', 'Period Conversion', 'Communal Gardens', 'Council Tax Band:']","[['Belsize Park ', '0.2 miles'], ['Hampstead Heath ', '0.4 miles'], ['Chalk Farm ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
85,137095748,"£475,000",Added on 08/07/2023,"Highgate Road, Kentish Town, London, NW5","This one-bedroom, 432 sqft first-floor apartment within the Maple Building on Highgate Road, Kentish Town is being sold chain-free. The stylish warehouse conversion features a modern finish throughout, including a stunning open plan kitchen with full-height Carrara marble upstands and ample built...",['08/07/2023'],"['Initial entry found: £475,000']",Apartment,1,1,,Leasehold,"['One bedroom', 'Open plan kitchen living', 'One bathroom', 'High ceilings', 'Modern finish', '432 square feet', 'Lift access', 'Congierge', '0.4 miles to Hampstead Heath', '0.2 miles to Kentish Town station']","[['Kentish Town ', '0.2 miles'], ['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.3 miles']]",£350 per year,£2740,242 years left,Band: E
86,128872691,"£475,000",Added on 08/11/2022,"Camden Park Road, Camden, NW1","NW1 - CAMDEN PARK ROAD Bentley & Co is delighted to market this bright and spacious two double bedroom apartment to the sales market. The property boasts two good size double bedrooms, small reception room, fitted kitchen with all mods and cons and tiled bathroom. The property...",['08/11/2022'],"['Initial entry found: £475,000']",Apartment,1,2,,Leasehold,"['2 Double Bedrooms', 'Leasehold', 'Great buy to let investment', 'Ex Local Authority', 'Ideal for first time buyer', 'Offered Chain Free']","[['Caledonian Road ', '0.4 miles'], ['Camden Road ', '0.6 miles'], ['Kentish Town ', '0.6 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2200,108 years left,Ask agent
87,133646138,"£475,000",Reduced on 16/05/2023,"Haverstock Hill, Chalk Farm, NW3","Set in this beautiful Edwardian conversion on Haverstock Hill is this exceptionally striking one-bedroom maisonette. This property has its own staircase and grand portico entrance, not to mention a rear private terrace and modern living throughout. From the moment you enter this home you...","['16/05/2023', '04/05/2023', '14/04/2023']","['Price changed from £485,000 to £475,000', 'Price changed from £500,000 to £485,000', 'Initial entry found: £500,000']",Apartment,1,1,44 sq. ft.(4 sq. m.),Leasehold,"['Large double bedroom', 'Private terrace', 'Semi open-plan kitchen reception', 'Modern bathroom', 'Own entrance']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.4 miles'], ['Belsize Park ', '0.5 miles']]",£0 per year,£2284,168 years left,Band: E
88,135831971,"£475,000",Reduced on 18/04/2023,"Dalmeny Avenue, Tufnell Park, London, N7","This three bedroom duplex flat on the upper floors of a low rise purpose built block. Benefiting from a private balcony, gas central heating and use of a communal gardens. ",['12/06/2023'],"['Initial entry found: £475,000']",Apartment,1,3,,Leasehold,"['3 Bedrooms', 'Split level flat', 'Recently improved', 'Modern kitchen', 'Lounge/diner', 'Communal garden', '120 years on the lease', 'Ideal first time buy or rental investment']","[['Tufnell Park ', '0.5 miles'], ['Caledonian Road ', '0.5 miles'], ['Holloway Road ', '0.6 miles']]",£10 per year,£1646,115 years left,Band: D
89,136385879,"£475,000",Added on 21/06/2023,"Adelaide Road, London","Spectacular Flat on Fellows Road with Breathtaking Views - CASH BUYERS ONLY Discover the perfect urban retreat with this stunning two double bedroom flat, located on Fellows Road. Situated within a well-maintained block, this property offers an unparalleled living experience accompanied ...",['21/06/2023'],"['Initial entry found: £475,000']",Flat,1,2,,Leasehold,[],"[['Belsize Park ', '0.5 miles'], ['Swiss Cottage ', '0.4 miles'], ['Chalk Farm ', '0.6 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,Ask agent,106 years left,Ask agent
90,132577661,"£465,000",Reduced on 12/05/2023,"Kentish Town Road, Kentish Town, London, NW5","If you are looking for an apartment in the heart of Kentish Town then this is the property for you, We are pleased to offer this stunning new build one bedroom first floor apartment. The property has been decorated to a very high spec, The property benefits further from spacious 22ft open-plan...","['12/05/2023', '16/03/2023']","['Price changed from £475,000 to £465,000', 'Initial entry found: £475,000']",Apartment,1,1,,Leasehold,"['in the heart of Kentish Town', 'first floor', 'one bedroom apartment', 'epc rating C', 'spacious 22ft open-plan lounge with modern fitted kitchen', 'decked balcony overlooking the rear of the property']","[['Kentish Town ', '0.1 miles'], ['Kentish Town West ', '0.4 miles'], ['Tufnell Park ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Band: D
91,119382842,"£465,000",Reduced on 02/02/2023,"Cliff Road, Camden, London, NW1","Set in a modern development, this lovely 2 bedroom flat boasting exceptionally bright living accommodation all presented in excellent condition and benefiting from Off-Street Parking.","['02/02/2023', '01/02/2022']","['Price changed from £475,000 to £465,000', 'Initial entry found: £475,000']",Flat,1,2,424 sq. ft.(39 sq. m.),Leasehold,"['2 bedroom flat', 'Stylish interiors', 'Integrated kitchen', 'Off-Street Parking', 'Lots of built in storage', 'Bedroom with large fitted wardrobes', 'Beautifully presented', 'Flooded with natural light']","[['Caledonian Road ', '0.5 miles'], ['Kentish Town ', '0.6 miles'], ['Camden Road ', '0.6 miles']]",£250 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£2500,105 years left,Ask agent
92,138348761,"£460,000",Added on 06/08/2023,"Lissenden Gardens, Parliament Hill, London, NW5","Located moments from Hampstead Heath is this third floor mansion flat offering bright, well planned living space.",['06/08/2023'],"['Initial entry found: £460,000']",Flat,1,1,,Leasehold,"['Spacious Reception Room', 'Fitted & Equipped Kitchen', 'Large Double Bedoom', 'Shower Room', 'Separate Cloakroom ', 'Balcony', 'Use of Communal Tennis Court', 'Moments from Hampstead Heath', 'Close to Excellent Amenities']","[['Gospel Oak ', '0.2 miles'], ['Tufnell Park ', '0.5 miles'], ['Kentish Town ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
93,137554700,"£460,000",Reduced on 17/08/2023,"Ferdinand House, Camden, London, NW1","A generous sized, two bedroom, first floor flat located near to the heart of popular Camden Town and short distance from the beautiful open spaces of Primrose Hill.",[],[],Flat,1,2,652 sq. ft.(61 sq. m.),Leasehold,"['Generously sized two bedroom apartment', 'Well proportioned reception room', 'Only a short walk from vibrant Camden', 'Two double bedrooms', 'Well maintained kitchen', 'Pleasant shower room', 'Housed within a tranquil development', 'Close to an array of amenities']","[['Kentish Town West ', '0.2 miles'], ['Chalk Farm ', '0.2 miles'], ['Camden Road ', '0.4 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1300,96 years left,Ask agent
94,132055169,"£450,000",Added on 27/02/2023,"Kennistoun House, Leighton Road, London, NW5","Set within a popular gated development is this spacious two double bedroom apartment. Set on the second floor, the property comprises a large lounge, modern kitchen shower room and cloakroom. Further benefits include oak wood floors and a neutral finish throughout. Kennistoun House is located wit...",[],[],Flat,1,2,,Leasehold,"['Two Bedrooms', 'Kentish Town Station Nearby', 'Great Location', 'Gated Development', 'Chain Free', 'Sought After Location']","[['Kentish Town ', '0.2 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town West ', '0.5 miles']]",£10 per year,£2201,90 years left,Band: B
95,134336537,"£450,000",Added on 02/05/2023,Adelaide Road,"Prime Metro Properties are pleased to offer this well presented 2 bedroom apartment situated in the beautiful area of Primrose Hill. The property is south facing and boasts stunning panoramic views of the London skyline and most of its iconic landmarks. There are 2 double bedrooms, open ...",[],[],Apartment,1,2,,Leasehold,[],"[['Chalk Farm ', '0.3 miles'], ['Belsize Park ', '0.5 miles'], ['Swiss Cottage ', '0.6 miles']]",Ask agent,£1450,91 years left,Ask agent
96,130068875,"£450,000",Added on 16/12/2022,"Hungerford Road, London N7","Presenting this stunning modern build, two double bedroom apartment. This bright, top floor apartment is offered Chain Free, and benefits from easy access to Kings Cross and Camden Market, with beautiful views of Hamstead Heath! This stylish, spacious property is located in the sought after bo...",[],[],Flat,1,2,,Leasehold,"['Long Lease', 'Chain Free', 'Modern Development', 'A1 EWS1 Rating', 'Two Double Bedrooms', 'Modern and Contemporary', 'Open Plan Kitchen / Living Room', 'Close to Camden and Kings Cross', 'Minutes To The Tube (Piccadilly Line)', 'On-Site Bike Storage']","[['Caledonian Road ', '0.4 miles'], ['Kentish Town ', '0.6 miles'], ['Caledonian Road & Barnsbury ', '0.6 miles']]",£0 per year,£1447.49,234 years left,Band: E
97,133822748,"£450,000",Added on 19/04/2023,"Bartholomew Road, Kentish Town, NW5","Bright and modern one double bedroom first floor period conversion, enviably situated in Kentish Town, on the outskirts of Camden in a sought after conservation area location, within a short distance of excellent transport links and fashionable amenities. The property, offered to the market with...",[],[],Flat,1,1,,Leasehold,"['Beautiful One Double Bedroom First Floor Flat', 'Period Conversion In Conservation Area Location', 'Neutral Finish And Modern Interiors', 'Bright And Spacious Open Plan Reception/Kitchen', 'Modern Bathroom', 'Gas Central Heating', 'Communal Garden', 'Long Lease And Low Outgoings', 'Close To Excellent Transport Links And Amenities', '* BOOK YOUR VIEWING ONLINE! *']","[['Camden Road ', '0.3 miles'], ['Kentish Town ', '0.4 miles'], ['Kentish Town West ', '0.4 miles']]",Ask agent,Ask agent,103 years left,Ask agent
98,136068824,"£450,000",Added on 14/06/2023,"Gloucester Avenue, Primrose Hill, London, NW1","A super one bedroom flat on the top floor of an elegant period building on Gloucester Avenue in Primrose Village, a short walk to Regents Park, Camden Town and of course Primrose Hill itself. The property has a lovely open plan reception room with fitted kitchen and dining area, bedroom with stor...",[],[],Flat,1,1,300-341 sq. ft.(28-32 sq. m.),Share of Freehold,['Bedroom   Bathroom   Reception Room   Kitchen   Balcony'],"[['Camden Town ', '0.3 miles'], ['Mornington Crescent ', '0.5 miles'], ['Camden Road ', '0.5 miles']]",£0 per year,£1435,85 years left,Band: TBC
99,138761531,"£450,000",Added on 17/08/2023,"Hungerford Road, London, N7",We are delighted to offer this beautifully presented one bedroom apartment in Islington.,[],[],Apartment,,1,,Leasehold,"['Modern Develpment', 'Spacious Apartment', 'Balcony', 'Double Glazed Windows', 'King Cross 10 mins by bus', 'Camden 10 mins by Bus']","[['Caledonian Road ', '0.4 miles'], ['Kentish Town ', '0.6 miles'], ['Caledonian Road & Barnsbury ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
100,131949092,"£450,000",Added on 23/02/2023,"Kentish Town Road, Kentish Town, London, NW5","This stunning 2 bedroom flat boasts sleek and modern interiors, large balcony and generously proportioned accommodation all whilst being moments from a host of amenities on Kentish Town Road.",[],[],Flat,1,2,553 sq. ft.(51 sq. m.),Leasehold,"['Stunning 2 bedroom flat', 'Separate study', 'Modern interiors', 'Large balcony', 'Fantastic location', 'Close to amenities', 'Great transport links']","[['Kentish Town ', '0.2 miles'], ['Kentish Town West ', '0.2 miles'], ['Camden Road ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
101,129764555,"£450,000",,"Brecknock Road, Camden, London, N7","Site sold with planning for a 2 bedroom, 2 storey home only 10 min walk from Kentish Town.",[],[],Land,1,2,,,"['Freehold', 'Site with Planning', 'Residential Area', 'Contemporary Design', 'Two Storey', 'Terrace']","[['Kentish Town ', '0.4 miles'], ['Caledonian Road ', '0.5 miles'], ['Tufnell Park ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
102,137199170,"£450,000",Added on 11/07/2023,"Holmefield Court, Belsize Grove",A bright and generously proportioned one bedroom apartment of approximately 420sq ft set on the ground floor of this stylish and well maintained 1930's block. Particular features include a generous 15' reception room and all rooms afford attractive south easterly views over the front gardens. The...,[],[],Apartment,1,1,420 sq. ft.(39 sq. m.),Share of Freehold,"['One Bedroom Apartment', 'Reception Room', 'Kitchen ', 'Bathroom', 'Entrance Hall', 'Communal Gardens', 'Porter', 'Long Lease plus Share of Freehold', 'Excellent Location']","[['Belsize Park ', '0.1 miles'], ['Hampstead Heath ', '0.4 miles'], ['Chalk Farm ', '0.6 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
103,138538130,"£450,000",Added on 11/08/2023,"Torriano Avenue, Kentish Town, London, NW5","A two bedroom ground floor purpose built apartment which awaits a new lease of life, presenting an ideal canvas for renovation and refurbishment. Its prime position grants residents' easy access to a plethora of local amenities. in Kentish Town.",[],[],Apartment,1,2,,Leasehold,"['2 Bedrooms', '1 Reception room', 'Communal gardens', 'Entrance hall', '1 Bathroom', 'Kitchen breakfast room', 'Chain free sale', 'Requires refurbishment', 'Double glazing', 'Arranged over 671 sqft']","[['Kentish Town ', '0.4 miles'], ['Camden Road ', '0.6 miles'], ['Tufnell Park ', '0.6 miles']]",£90 per year,£1484.18,87 years left,Band: TBC
104,138476783,"£450,000",Added on 09/08/2023,"Kentish Town Road, London, NW1","Offering for sale a spacious one bedroom chain-free flat, set on the fifth floor, with lift access in the building",[],[],Apartment,1,1,,Leasehold,[],"[['Camden Road ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Camden Town ', '0.4 miles']]",£0 per year,£0,Ask agent,Band: TBC
105,138369800,"£450,000",Reduced on 07/08/2023,"Camden Road, London, NW1","A very bright, two-bedroom maisonette boasting wood flooring and a separate kitchen, arranged over the top two floors of a smart, purpose built development in the very heart of Camden Town. ",[],[],Maisonette,1,2,,Leasehold,"['Two bedroom maisonette', 'Split-level', 'Lots of natural light', 'Central Camden location']","[['Camden Town ', '0.1 miles'], ['Camden Road ', '0.2 miles'], ['Mornington Crescent ', '0.4 miles']]",£10 per year,£1800,107 years left,Band: D
106,134877887,"£450,000",Added on 16/05/2023,"Torriano Avenue, 
Camden, NW5","A beautifully presented one bedroom apartment within a period conversion, located only a short walk away from Kentish Town Station (Northern Line & Thames link) and the local amenities of the high street.",[],[],Apartment,1,1,,Share of Freehold,"['CHAIN FREE', 'One bedroom apartment', 'Raised ground floor', 'Very good order with stylish interior décor', 'Convenient location']","[['Kentish Town ', '0.4 miles'], ['Tufnell Park ', '0.5 miles'], ['Caledonian Road ', '0.6 miles']]",Ask agent,Ask agent,101 years left,Band: D
107,138280505,"£450,000",Added on 01/08/2023,"Kentish Town Road, Kentish Town, London, NW1",This stunning 1 bedroom flat is enviably located close to the amenities of Kentish Town and features a large open plan reception with modern kitchen and new bathroom.,[],[],Flat,1,1,619 sq. ft.(58 sq. m.),Leasehold,"['High quality finish excellent condition', 'Large open-plan reception', 'New high-spec double glazed windows and bathroom', 'Lots of natural light', 'Close to amenities of Kentish Town Road and Camden', 'Current owners have kept it in excellent condition']","[['Camden Road ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Camden Town ', '0.3 miles']]",Ask agent,£4480,980 years left,Ask agent
108,134803754,"£445,000",Added on 15/05/2023,"Arlington Road, 
Camden Town, NW1",A bright one bedroom apartment on the first floor of an attractive Grade II listed building on a traffic calmed street between Regents park and Camden High Street.,[],[],Flat,1,1,,Leasehold,"['Stylish one bedroom apartment', 'Period features and contemporary finishes', 'Grade II listed building', 'Quiet tree lined street', 'Enviable location', 'Chain free']","[['Mornington Crescent ', '0.2 miles'], ['Camden Town ', '0.2 miles'], ['Camden Road ', '0.4 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£633,105 years left,Band: C
109,108600479,"£440,000",Reduced on 26/01/2023,"The Mitre, 242 Grafton Road, London, NW5 4AU","A two double bedroom top floor flat within a converted character building. The accommodation comprises an entrance to the flat from the third floor with stairs leading to the fourth floor. There is an entrance hall, kitchen, reception/dining room, house bathroom and two double bedrooms with the m...",[],[],Apartment,,2,,Leasehold,"['Two bedrooms', 'Top floor flat', 'No onward chain', 'Vacant Possession', 'Character building', 'Desirable location']","[['Gospel Oak ', '0.2 miles'], ['Kentish Town West ', '0.4 miles'], ['Kentish Town ', '0.4 miles']]",Ask agent,Ask agent,105 years left,Ask agent
110,137825033,"£440,000",Added on 24/07/2023,"Highgate Road, Kentish Town, London, NW5","A tastefully presented raised ground floor converted flat featuring an impressive reception room with high ceilings, a large bedroom to the front and a fitted & equipped kitchen.",[],[],Flat,1,1,468 sq. ft.(43 sq. m.),Ask agent,"['Spacious Reception Room', 'Fitted & Equipped Kitchen', 'Double Bedroom', 'Bathroom', 'Moments from Hampstead Heath', 'Close to Shops and Transport Connections', ""Residents' Permit Parking""]","[['Kentish Town ', '0.2 miles'], ['Tufnell Park ', '0.3 miles'], ['Gospel Oak ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
111,132985325,"£435,000",Reduced on 16/05/2023,"Allcroft Road, 
Kentish Town, NW5","A light and sunny two bedroom apartment on the 2nd floor of a small, highly regarded purpose built block. This super flat is in good order throughout and is very well located for amenities, transport and green spaces.",[],[],Flat,1,2,700 sq. ft.(65 sq. m.),Leasehold,"['Sunny two bedroom apartment', 'Good order throughout', 'Stylish separate kitchen', 'Generously proportioned ', 'Well connected location']","[['Kentish Town West ', '0.2 miles'], ['Chalk Farm ', '0.4 miles'], ['Kentish Town ', '0.4 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1485,108 years left,Band: B
112,135153053,"£435,000",Added on 23/05/2023,"Weedington Road, Queens Crescent, NW5","Presenting this exceptionally spacious, bright and modern property in the heart of Kentish Town, offering a sunny outlook with a leafy fringed south facing balcony overlooking the green well planted communal gardens, along with a balcony stretching alongside the front of the property giving more ...",[],[],Flat,1,2,,Leasehold,[],"[['Gospel Oak ', '0.3 miles'], ['Kentish Town West ', '0.4 miles'], ['Kentish Town ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
113,131423354,"£435,000",Reduced on 25/06/2023,"41 Adelaide Road, Primrose Hill, NW3","
Enviably located one double bedroom first floor flat set within a period property just moments' from Chalk Farm station and the beautiful open spaces of Primrose Hill. The property has been well maintained and appointed throughout, offering modern and neutrally decorated accomodation, ideal as ...",[],[],Flat,1,1,,Leasehold,"['Well Presented One Bedroom First Floor Flat', 'Sought After Primrose Hill Location', 'Light And Spacious Reception Room', 'Separate Well Equipped And Modern Kitchen', 'Double Glazing And Central Heating', 'Long Lease And No Onward Chain', 'Ideal First Time Or Investment Purchase', 'Close To Chalk Farm Station And Bus Routes', 'Easy Access To Fashionable Shops, Cafes And Bars']","[['Chalk Farm ', '0.1 miles'], ['Kentish Town West ', '0.5 miles'], ['Belsize Park ', '0.6 miles']]",£0 per year,£1400,154 years left,Band: D
114,138722558,"£430,000",Added on 16/08/2023,"Patshull Road, Kentish Town",A fantastic one double bedroom apartment in excellent condition through out. The property has a modern open plan kitchen / living room with direct access to a spacious private terrace.,[],[],Flat,1,1,,Ask agent,"['One Double Bedroom', 'Private Terrace', 'Chain Free', 'Excellent Condition', 'Fantastic Transport Links', 'Leasehold']","[['Kentish Town ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Camden Road ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
115,135884447,"£430,000",Reduced on 25/07/2023,"Camden High Street, Camden, NW1","A bright and airy one double bedroom apartment situated in the very Heart of Camden Town and benefitting from a modern kitchen with integrated white goods and appliances, spacious reception, large double bedroom, modern bathroom, high ceilings, wooden floors and lots of natural light. Located ...",[],[],Flat,1,1,,Leasehold,"['Large one double bedroom', 'Bright reception', 'High ceilings', 'Wood floors', 'Good storage', 'Heart of Camden']","[['Mornington Crescent ', '0.1 miles'], ['Camden Town ', '0.3 miles'], ['Camden Road ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
116,131075339,"£430,000",Added on 25/01/2023,"Torriano Avenue, Kentish Town NW5","A bright & airy two double bedroom third (Top) floor flat, forming part of this early 1950's purpose-built block, set close to the major facilities of Kentish Town and also giving ease of access to the regenerated area of King's Cross. EPC: Band D",[],[],Flat,1,2,600 sq. ft.(56 sq. m.),Leasehold,"['Chain Free\n', 'Leasehold 109 Years Remaining \n', ""1950's purpose Built \n"", 'Two Double Bedrooms \n', 'Reception \n', 'Separate Kitchen \n\n', 'Bathroom\n', 'Ideally Suited Rental Investors & First Time Buyers Alike \n', 'Good local Bus Services & Northern Line Underground Close by\n']","[['Kentish Town ', '0.4 miles'], ['Tufnell Park ', '0.5 miles'], ['Caledonian Road ', '0.6 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1298.23,109 years left,Band: B
117,130375856,"£425,000",Added on 04/01/2023,"St. Pancras Way, London, NW1 9NB","Hunters Camden are delighted to offer this beautifully presented, period conversion, one bedroom apartment for sale. The property is offered with a long lease 999 years from November 2015, situated on the top floor offering spacious accommodation finished to an extremely high standard throughout....",[],[],Flat,1,1,,Share of Freehold,"['One Bedroom Flat For Sale', 'Excellent Transport Links', 'Excellent Amenities', 'Offered Chain Free', 'Long Lease 992 Years Remaining', 'Period Conversion', 'This Property Produces 1.6 tonnes of CO2']","[['Camden Road ', '0.1 miles'], ['Camden Town ', '0.3 miles'], ['Kentish Town West ', '0.4 miles']]",£0 per year,£350,992 years left,Band: B
118,136647143,"£425,000",Added on 04/05/2023,"Junction Road, London","CHAIN FREE! A very well presented and spacious (approximately 467 Sq Ft / 43 Sq M) third floor apartment forming part of a popular modern purpose-built block situated within close proximity to both Tufnell Park and Archway (Northern Line) underground stations together with local shops, cafes (cont.)",[],[],Flat,1,1,,Leasehold,"['CHAIN FREE! A very well presented and spacious (approximately 467 Sq Ft / 43 Sq M) third floor apartment forming part of a popular modern purpose-built block', 'situated within close proximity to both Tufnell Park and Archway (Northern Line) underground stations together with local shops, cafes, bars and restaurants on both Junction Road and Fortess Road', 'One double bedroom with ample storage', 'Open plan reception/kitchen/dining room', 'Modern bathroom', 'Balcony leading from reception providing views over the local area', 'Spacious entrance hallway', 'Double Glazing', 'Lift access to the block, communal bike storage inside the block', 'SOLE AGENT']","[['Tufnell Park ', '0.2 miles'], ['Archway ', '0.4 miles'], ['Upper Holloway ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
119,132672431,"£425,000",Reduced on 27/06/2023,"Delancey Street, Camden, London, NW1",Two double bedrooms | Open plan | Period conversion | Chain free | Moments from Regents Park | Ideal location,[],[],Apartment,1,2,479 sq. ft.(45 sq. m.),Leasehold,"['Two Bedrooms', 'Period conversion', 'Top floor apartment', 'Open plan', 'Bright and airy', 'Chain free', 'Excellent location', 'A short walk to the hustle and bustle of iconic Camden Town']","[['Camden Town ', '0.2 miles'], ['Mornington Crescent ', '0.3 miles'], ['Camden Road ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
120,137005532,"£425,000",Added on 06/07/2023,"Delancey Street, London, NW1",A bright top (third) floor two bedroom conversion from corner period house (junction of Arlington Road) within moments of Camden Town's multiple shopping and transport facilities. Regents Park is just a short walk away. Centrally heated. Long lease. Chain free,[],[],Flat,1,2,,Leasehold,"['Chain Free', 'Centrally Located', 'Walking of Regents Park and Primrose Hill']","[['Camden Town ', '0.2 miles'], ['Mornington Crescent ', '0.2 miles'], ['Camden Road ', '0.4 miles']]",Ask agent,Ask agent,179 years left,Ask agent
121,131431691,"£425,000",Added on 06/02/2023,"Montpelier Grove, London, NW5","A delightful one bedroom flat set on the first floor of a four storey period building, set in a well located road in Kentish Town.",[],[],Apartment,1,1,,Share of Freehold,[],"[['Kentish Town ', '0.3 miles'], ['Tufnell Park ', '0.3 miles'], ['Kentish Town West ', '0.7 miles']]",£0 per year,£0,Ask agent,Band: TBC
122,85997331,"£425,000",Added on 18/07/2023,"Gaisford Street, London, NW5","A bright and spacious two double bedroom first floor maisonette above commercial premises, well maintained and presented in good condition throughout. Offering 686 square feet of living space, the accommodation comprises; Two double size bedrooms, located to the rear of the building, bright and ...",[],[],Apartment,1,2,686 sq. ft.(64 sq. m.),Leasehold,"['Two Double Bedrooms', 'Separate Fitted Kitchen', 'Bright and Spacious Reception Room', 'Combined Bathroom/wc', '686 Square Feet', 'Own private entrance', 'Moments from Kentish Town Tube', 'Maisonette / Double glazed', 'Reserve Fund / 114 Year Lease', 'Chain Free - Ample Storage Space']","[['Kentish Town ', '0.2 miles'], ['Kentish Town West ', '0.3 miles'], ['Camden Road ', '0.4 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
123,136592825,"£425,000",Added on 26/06/2023,"Ward Road, Tufnell Park, London, N19","Tranquil one bedroom apartment featuring a bright reception, fully functioning shower room, modern kitchen, lots of storage and a bright double bedroom.",[],[],Flat,1,1,472 sq. ft.(44 sq. m.),Leasehold,"['Bright one bedroom, first floor apartment', 'Well proportioned reception room', 'Modern kitchen', 'Spacious double bedroom', 'Well presented shower room', 'Abundant storage', 'Moments from Tufnell Park underground station', 'Within easy reach of Holloway Road']","[['Tufnell Park ', '0.1 miles'], ['Upper Holloway ', '0.5 miles'], ['Archway ', '0.5 miles']]",£200 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1500,948 years left,Ask agent
124,135944642,"£425,000",Added on 09/06/2023,"Gordon House Road, Gospel Oak","A very well-presented lower ground floor flat with a private entrance. This property offers a spacious double bedroom, a large open plan reception room and a lovely private terrace.",[],[],Flat,1,1,,Share of Freehold,"['Private Entrance', 'Private Terrace', 'Great Transport Links', 'Open Plan Kitchen', 'Ample Storage', 'Share of Freehold']","[['Gospel Oak ', '0.1 miles'], ['Tufnell Park ', '0.4 miles'], ['Kentish Town ', '0.5 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
125,130934495,"£425,000",Reduced on 06/04/2023,"Camden Road, Camden, London, NW1","Located in the heart of vibrant Camden Town, this stylish 1 bedroom top floor flat offers spacious rooms and modern décor throughout.",[],[],Flat,1,1,355 sq. ft.(33 sq. m.),Leasehold,"['Fabulous 1 bedroom top floor flat', 'Ideally located in the heart of vibrant Camden Town', 'Offers stylish and modern décor throughout', '3rd floor of a well maintained period conversion', 'Entrance hall with fitted wardrobes', 'Lovely modern space with open-plan living', 'Sought after location opposite Camden overground', 'Close to a variety of local amenities']","[['Camden Road ', '0.1 miles'], ['Camden Town ', '0.2 miles'], ['Mornington Crescent ', '0.5 miles']]",£10 per year (Ask agent about the review period)When and how often your ground rent will be reviewed.Read more about ground rent review period in our glossary page.,£1000,97 years left,Ask agent
126,130319078,"£420,000",Reduced on 02/01/2023,"College Lane, London, NW5",A bright and spacious ground floor flat with it's own private entrance forming part of this sought after gated development set off College Lane.,[],[],Ground Flat,1,1,,Leasehold,"['Reception Room', 'Modern Open Plan Kitchen', 'Bedroom', 'Shower Room', 'Private Entrance', 'Communal Gardens', 'Moments form Hampstead Heath', 'Close to Excellent Amenities']","[['Gospel Oak ', '0.3 miles'], ['Tufnell Park ', '0.3 miles'], ['Kentish Town ', '0.3 miles']]",Ask agent,Ask agent,Ask agent,Ask agent
