,id,price,price_change_date,price_change_value
283,137654003,"£375,000","['07/09/2023', '20/07/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
284,137217821,"£375,000",['11/07/2023'],"['Initial entry found: £375,000']"
285,138536195,"£375,000",['11/08/2023'],"['Initial entry found: £375,000']"
286,132220406,"£375,000",['03/03/2023'],"['Initial entry found: £375,000']"
287,132911918,"£375,000","['06/04/2023', '24/03/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
288,137653997,"£375,000",['21/07/2023'],"['Initial entry found: £375,000']"
289,133869371,"£375,000","['29/07/2023', '11/07/2023', '20/04/2023']","['Price changed from £385,000 to £375,000', 'Price changed from £395,000 to £385,000', 'Initial entry found: £395,000']"
290,135930014,"£375,000","['02/09/2023', '02/09/2023', '29/08/2023', '09/06/2023']","['Price changed from £400,000 to £375,000', 'Price changed from £375,000 to £400,000', 'Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
291,132390788,"£375,000",['09/03/2023'],"['Initial entry found: £375,000']"
292,140467127,"£375,000",['26/09/2023'],"['Initial entry found: £375,000']"
293,131052428,"£375,000","['22/05/2023', '25/03/2023', '25/02/2023', '14/02/2023', '25/01/2023']","['Price changed from £390,000 to £375,000', 'Price changed from £400,000 to £390,000', 'Price changed from £410,000 to £400,000', 'Price changed from £425,000 to £410,000', 'Initial entry found: £425,000']"
294,132118004,"£375,000","['17/03/2023', '01/03/2023']","['Price changed from £400,000 to £375,000', 'Initial entry found: £400,000']"
295,137278979,"£375,000",['13/07/2023'],"['Initial entry found: £375,000']"
296,138433403,"£375,000",['08/08/2023'],"['Initial entry found: £375,000']"
297,132284789,"£365,000",['06/03/2023'],"['Initial entry found: £365,000']"
298,129628157,"£365,000","['22/12/2022', '01/12/2022']","['Price changed from £375,000 to £365,000', 'Initial entry found: £375,000']"
299,86136285,"£360,000","['08/06/2023', '17/05/2023']","['Price changed from £345,000 to £360,000', 'Initial entry found: £345,000']"
300,134378960,"£359,950",['03/05/2023'],"['Initial entry found: £359,950']"
301,86044015,"£357,500","['13/04/2023', '26/12/2022', '19/02/2021', '23/10/2020']","['Price changed from £367,500 to £357,500', 'Price changed from £375,000 to £367,500', 'Price changed from £380,000 to £375,000', 'Initial entry found: £380,000']"
302,133299197,"£350,000","['05/05/2023', '05/04/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
303,138147494,"£350,000","['16/09/2023', '16/08/2023', '01/08/2023']","['Price changed from £385,000 to £350,000', 'Price changed from £395,000 to £385,000', 'Initial entry found: £395,000']"
304,135617795,"£350,000","['12/06/2023', '02/06/2023']","['Price changed from £400,000 to £350,000', 'Initial entry found: £400,000']"
305,133584389,"£350,000","['31/05/2023', '13/04/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
306,86013606,"£350,000","['24/04/2023', '16/02/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
307,137699981,"£350,000",['21/07/2023'],"['Initial entry found: £350,000']"
308,131371076,"£350,000","['18/02/2023', '03/02/2023']","['Price changed from £400,000 to £350,000', 'Initial entry found: £400,000']"
309,127255949,"£350,000",['21/09/2022'],"['Initial entry found: £350,000']"
310,140363711,"£350,000",['23/09/2023'],"['Initial entry found: £350,000']"
311,137223302,"£350,000","['22/09/2023', '08/08/2023', '11/07/2023']","['Price changed from £370,000 to £350,000', 'Price changed from £380,000 to £370,000', 'Initial entry found: £380,000']"
312,131528327,"£350,000",['09/02/2023'],"['Initial entry found: £350,000']"
313,135651101,"£350,000","['17/07/2023', '21/06/2023', '02/06/2023']","['Price changed from £375,000 to £350,000', 'Price changed from £385,000 to £375,000', 'Initial entry found: £385,000']"
314,139414730,"£350,000",['02/09/2023'],"['Initial entry found: £350,000']"
315,137653982,"£350,000",['20/07/2023'],"['Initial entry found: £350,000']"
316,130385318,"£350,000","['25/02/2023', '04/01/2023']","['Price changed from £360,000 to £350,000', 'Initial entry found: £360,000']"
317,133615859,"£350,000","['09/08/2023', '02/05/2023', '14/04/2023']","['Price changed from £400,000 to £350,000', 'Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
318,137080985,"£350,000","['26/09/2023', '07/07/2023']","['Price changed from £375,000 to £350,000', 'Initial entry found: £375,000']"
319,137233955,"£350,000",['12/07/2023'],"['Initial entry found: £350,000']"
320,136105886,"£350,000","['08/08/2023', '11/07/2023', '15/06/2023']","['Price changed from £400,000 to £350,000', 'Price changed from £425,000 to £400,000', 'Initial entry found: £425,000']"
